sort_record,match_pfg_nom,dupe,spelling_issue,pfg,source
1000,Ranunculus pumilio,1,NA,AT,Price et al 2010
3299,Ranunculus pumilio var. politus,,NA,Tda,MC_oneTrueList
3300,Ranunculus pumilio var. pumilio,,NA,Tda,MC_oneTrueList
4776,Ranunculus repens,,NA,ATe,JN_MLR_list
3301,Ranunculus repens,1,NA,ATe,MC_oneTrueList
640,Ranunculus robertsonii,,NA,Tda,Casanova & Powling 2014
3302,Ranunculus robertsonii ,,NA,Tda,MC_oneTrueList
5445,Ranunculus sceleratus,,NA,ATe,Bowen_Phd
6126,Ranunculus sceleratus,1,NA,ATe,Campbell_RC
466,Ranunculus sceleratus,1,NA,ATe,Ling et al 2019
3303,Ranunculus sceleratus,1,NA,ATe,MC_oneTrueList
4777,Ranunculus sceleratus subsp. sceleratus,,NA,ARp,JN_MLR_list
3304,Ranunculus sceleratus subsp. sceleratus,1,NA,ATe,MC_oneTrueList
5446,Ranunculus sessiliflorus,,NA,Tda,Bowen_Phd
6127,Ranunculus sessiliflorus,1,NA,Tda,Campbell_RC
117,Ranunculus sessiliflorus,1,NA,Tda,Deane et al 2017
4778,Ranunculus sessiliflorus,1,NA,Tda,JN_MLR_list
467,Ranunculus sessiliflorus,1,NA,Tda,Ling et al 2019
3305,Ranunculus sessiliflorus,1,NA,Tda,MC_oneTrueList
5447,Ranunculus sessiliflorus var. pilulifer,,NA,Tda,Bowen_Phd
3306,Ranunculus sessiliflorus var. pilulifer,1,NA,Tda,MC_oneTrueList
5448,Ranunculus sp.,,NA,ATe,Bowen_Phd
118,Ranunculus sp.,1,NA,ARp,Deane et al 2017
4779,Ranunculus sp.,1,NA,ARp,JN_MLR_list
3307,Ranunculus sp.,1,NA,Tdr,MC_oneTrueList
6128,Ranunculus trichophyllus,,NA,S,Campbell_RC
4780,Ranunculus trichophyllus,1,NA,ARp,JN_MLR_list
6129,Ranunculus trilobus,,NA,Tda,Campbell_RC
4781,Ranunculus trilobus,1,NA,ARp,JN_MLR_list
3308,Ranunculus trilobus,1,NA,Tda,MC_oneTrueList
5449,Ranunculus undosus,,NA,ATe,Bowen_Phd
468,Ranunculus undosus,1,NA,ATe,Ling et al 2019
965,Ranunculus undosus,1,NA,ATe,Mason et al 2022
3309,Ranunculus undosus,1,NA,Ate,MC_oneTrueList
1001,Ranunculus undosus,1,NA,AT,Price et al 2010
6130,Raphanus raphanistrum,,NA,Tda,Campbell_RC
3310,Raphanus raphanistrum,1,NA,Tda,MC_oneTrueList
5450,Rapistrum rugosum,,NA,Tdr,Bowen_Phd
6131,Rapistrum rugosum,1,NA,Tdr,Campbell_RC
3311,Regelia inops,,NA,ATw,MC_oneTrueList
850,Reichardia tingitana,,NA,Tdr,Campbell et al 2014
6132,Reichardia tingitana,1,NA,Tdr,Campbell_RC
3312,Reichardia tingitana,1,NA,Tdr,MC_oneTrueList
6133,Reseda luteola,,NA,Tdr,Campbell_RC
3313,Reseda luteola,1,NA,Tdr,MC_oneTrueList
6473,Restionaceae indeterminate,,NA,ATe,Johns et al 2015
3314,Rhadinothamnus anceps,,NA,ATw,MC_oneTrueList
3315,Rhagodia baccata,,NA,Tdr,MC_oneTrueList
4782,Rhagodia candolleana,,NA,Tdr,JN_MLR_list
3316,Rhagodia candolleana,1,NA,Tdr,MC_oneTrueList
3317,Rhagodia candolleana subsp. candolleana,,NA,Tdr,MC_oneTrueList
3318,Rhagodia parabolica ,,NA,Tdr,MC_oneTrueList
6135,Rhagodia sp.,,NA,Tdr,Campbell_RC
5451,Rhagodia spinescens,,NA,Tdr,Bowen_Phd
851,Rhagodia spinescens,1,NA,Tdr,Campbell et al 2014
6134,Rhagodia spinescens,1,NA,Tdr,Campbell_RC
966,Rhagodia spinescens,1,NA,Tdr,Mason et al 2022
3319,Rhagodia spinescens,1,NA,Tdr,MC_oneTrueList
3320,Rhagodia ulicina,,NA,Tdr,MC_oneTrueList
4783,Rhamnus alaternus,,NA,Tdr,JN_MLR_list
3321,Rhamnus alaternus,1,NA,Tdr,MC_oneTrueList
3322,Rhodanthe anthemoides,,NA,Tdr,MC_oneTrueList
5452,Rhodanthe corymbiflora,,NA,Tdr,Bowen_Phd
6136,Rhodanthe corymbiflora,1,NA,Tdr,Campbell_RC
3323,Rhodanthe corymbiflora,1,NA,Tdr,MC_oneTrueList
6137,Rhodanthe floribunda,,NA,Tdr,Campbell_RC
3324,Rhodanthe floribunda,1,NA,Tdr,MC_oneTrueList
6138,Rhodanthe moschata,,NA,Tdr,Campbell_RC
3325,Rhodanthe moschata,1,NA,Tdr,MC_oneTrueList
3326,Rhodanthe polygalifolia,,NA,Tdr,MC_oneTrueList
6139,Rhodanthe pygmaea,,NA,Tdr,Campbell_RC
3327,Rhodanthe pygmaeum,,NA,Tdr,MC_oneTrueList
5453,Rhodanthe sp.,,NA,Tdr,Bowen_Phd
3328,Rhodanthe stricta,,NA,Tda,MC_oneTrueList
6140,Rhodanthe stuartiana,,NA,Tdr,Campbell_RC
3329,Rhodanthe stuartiana,1,NA,Tdr,MC_oneTrueList
3330,Rhodanthe tietkensii,,NA,Tdr,MC_oneTrueList
5454,Rhodanthe uniflora,,NA,Tda,Bowen_Phd
5455,Rhynchosia minima,,NA,Tdr,Bowen_Phd
3331,Rhynchospora brownii,,NA,Ate,MC_oneTrueList
3332,Rhytidosporum diosmoides,,NA,Tdr,MC_oneTrueList
3333,Rhytidosporum procumbens,,NA,Tdr,MC_oneTrueList
3334,Riccardia ?wattsiana,,NA,Sk,MC_oneTrueList
3335,Riccia duplex,,NA,Sr,MC_oneTrueList
3336,Riccia fluitans,,NA,ARf,MC_oneTrueList
1209,Ricciocarpos natans,,1,ARf,Brock & Casanova 2000
119,Ricciocarpos natans,1,1,ARf,Deane et al 2017
3337,Ricciocarpos natans,1,NA,ARf,MC_oneTrueList
3338,Richea continentis ,,NA,ATe,MC_oneTrueList
3339,Ricinus communis,,NA,Tdr,MC_oneTrueList
5456,Romulea minutiflora,,NA,Tdr,Bowen_Phd
6141,Romulea rosea,,NA,Tdr,Campbell_RC
3340,Romulea rosea,1,NA,Tdr,MC_oneTrueList
4784,Romulea rosea var. australis,,NA,Tdr,JN_MLR_list
3341,Romulea rosea var. australis,1,NA,Tdr,MC_oneTrueList
98,Romulea sp.,,NA,Tdr,Deane et al 2017
4785,Romulea sp.,1,NA,Tdr,JN_MLR_list
5457,Rorippa eustylis,,NA,Tda,Bowen_Phd
852,Rorippa eustylis,1,NA,Tda,Campbell et al 2014
6142,Rorippa eustylis,1,NA,Tda,Campbell_RC
121,Rorippa eustylis,1,NA,ATl,Deane et al 2017
3342,Rorippa eustylis,1,NA,Tda,MC_oneTrueList
5458,Rorippa laciniata,,NA,Tda,Bowen_Phd
6143,Rorippa laciniata,1,NA,Tda,Campbell_RC
4786,Rorippa laciniata,1,NA,Tda,JN_MLR_list
3343,Rorippa laciniata,1,NA,Tda,MC_oneTrueList
1007,Rorippa laciniata,1,1,Tda,Price et al 2010
4787,Rorippa microphylla,,NA,Se,JN_MLR_list
6144,Rorippa nasturtium-aquaticum,,NA,ATe,Campbell_RC
563,Rorippa nasturtium-aquaticum,1,NA,ATl,Casanova 2011
120,Rorippa nasturtium-aquaticum,1,NA,ATl,Deane et al 2017
4788,Rorippa nasturtium-aquaticum,1,NA,ATl,JN_MLR_list
469,Rorippa nasturtium-aquaticum,1,NA,ATe,Ling et al 2019
3344,Rorippa nasturtium-aquaticum,1,NA,ATe,MC_oneTrueList
5459,Rorippa palustris,,NA,Tda,Bowen_Phd
1210,Rorippa palustris,1,NA,Tda,Brock & Casanova 2000
6145,Rorippa palustris,1,NA,Tda,Campbell_RC
4789,Rorippa palustris,1,NA,Tda,JN_MLR_list
1058,Rorippa palustris,1,NA,AT,Leck & Brock 2000
470,Rorippa palustris,1,NA,Tda,Ling et al 2019
3345,Rorippa palustris,1,NA,Tda,MC_oneTrueList
5460,Rorippa sp.,,NA,Tda,Bowen_Phd
853,Rorippa sp.,1,NA,Tda,Campbell et al 2014
3346,Rorippa sp.,1,NA,Tda,MC_oneTrueList
4790,Rosa canina,,NA,Tdr,JN_MLR_list
3347,Rosa canina,1,NA,Tdr,MC_oneTrueList
6146,Rosa rubiginosa,,NA,Tdr,Campbell_RC
4791,Rosa rubiginosa,1,NA,Tdr,JN_MLR_list
3348,Rosa rubiginosa,1,NA,Tdr,MC_oneTrueList
6147,Rosa sp.,,NA,Tdr,Campbell_RC
4792,Rosa sp.,1,NA,Tdr,JN_MLR_list
5461,Rostellularia adscendens,,NA,Tda,Bowen_Phd
471,Rostellularia adscendens,1,NA,Tdr,Ling et al 2019
6148,Rostraria cristata,,NA,Tdr,Campbell_RC
3349,Rostraria cristata,1,NA,Tdr,MC_oneTrueList
5462,Rostraria pumila,,NA,Tdr,Bowen_Phd
6149,Rostraria pumila,1,NA,Tdr,Campbell_RC
3350,Rostraria pumila,1,NA,Tda,MC_oneTrueList
3351,Rotala sp.,,NA,Tda,MC_oneTrueList
6150,Rubus anglocandicans,,NA,Tda,Campbell_RC
3352,Rubus anglocandicans,1,NA,Tda,MC_oneTrueList
4793,Rubus discolor,,NA,ATw,JN_MLR_list
4794,Rubus fruticosus,,NA,Tda,JN_MLR_list
3353,Rubus laudatus,,NA,Tdr,MC_oneTrueList
4795,Rubus parvifolius,,NA,Tdr,JN_MLR_list
3354,Rubus parvifolius,1,NA,Tdr,MC_oneTrueList
4796,Rubus sp.,,NA,ATw,JN_MLR_list
3355,Rubus sp.,1,NA,ATw,MC_oneTrueList
6151,Rubus ulmifolius,,NA,Tda,Campbell_RC
4797,Rubus ulmifolius var. anoplothyrsus,,NA,ATw,JN_MLR_list
3356,Rubus ulmifolius var. anoplothyrsus,1,NA,ATe,MC_oneTrueList
4798,Rubus ulmifolius var. ulmifolius,,NA,ATw,JN_MLR_list
3357,Rubus ulmifolius var. ulmifolius,1,NA,ATe,MC_oneTrueList
6152,Rumex bidens,,NA,ATe,Campbell_RC
641,Rumex bidens,1,NA,ATe,Casanova & Powling 2014
4799,Rumex bidens,1,NA,ARp,JN_MLR_list
472,Rumex bidens,1,NA,ARp,Ling et al 2019
3358,Rumex bidens,1,NA,ARp,MC_oneTrueList
5463,Rumex brownii,,NA,Tda,Bowen_Phd
854,Rumex brownii,1,NA,Tda,Campbell et al 2014
6153,Rumex brownii,1,NA,Tda,Campbell_RC
642,Rumex brownii,1,NA,ATe,Casanova & Powling 2014
4800,Rumex brownii,1,NA,Tdr,JN_MLR_list
3359,Rumex brownii,1,NA,Tda,MC_oneTrueList
6154,Rumex conglomeratus,,NA,Tda,Campbell_RC
643,Rumex conglomeratus,1,NA,Tdr,Casanova & Powling 2014
4801,Rumex conglomeratus,1,NA,ARp,JN_MLR_list
3360,Rumex conglomeratus,1,NA,Tda,MC_oneTrueList
5464,Rumex crispus,,NA,Tda,Bowen_Phd
1211,Rumex crispus,1,NA,Tda,Brock & Casanova 2000
644,Rumex crispus,1,NA,ATe,Casanova & Powling 2014
4802,Rumex crispus,1,NA,ARp,JN_MLR_list
1115,Rumex crispus,1,NA,T,Leck & Brock 2000
3361,Rumex crispus,1,NA,ARp,MC_oneTrueList
5465,Rumex crystallinus,,NA,ATe,Bowen_Phd
855,Rumex crystallinus,1,NA,Tda,Campbell et al 2014
6155,Rumex crystallinus,1,NA,Tda,Campbell_RC
4803,Rumex crystallinus,1,NA,ARp,JN_MLR_list
473,Rumex crystallinus,1,NA,Tda,Ling et al 2019
3362,Rumex crystallinus,1,NA,Tda,MC_oneTrueList
6156,Rumex dumosus,,NA,Tda,Campbell_RC
645,Rumex dumosus,1,NA,ATe,Casanova & Powling 2014
3363,Rumex dumosus,1,NA,ATe,MC_oneTrueList
3364,Rumex hymenosepalus,,NA,ATe,MC_oneTrueList
4804,Rumex obtusifolius,,NA,Tdr,JN_MLR_list
3365,Rumex obtusifolius,1,NA,ATe,MC_oneTrueList
6157,Rumex pulcher,,NA,Tda,Campbell_RC
646,Rumex pulcher,1,NA,Tda,Casanova & Powling 2014
4805,Rumex pulcher subsp. pulcher,,NA,Tdr,JN_MLR_list
3366,Rumex pulcher subsp. pulcher,1,NA,Tda,MC_oneTrueList
5466,Rumex sp.,,NA,Tda,Bowen_Phd
856,Rumex sp.,1,NA,Tda,Campbell et al 2014
4806,Rumex sp.,1,NA,Tda,JN_MLR_list
3367,Rumex sp.,1,NA,Tda,MC_oneTrueList
5467,Rumex tenax,,NA,Tda,Bowen_Phd
857,Rumex tenax,1,NA,Tda,Campbell et al 2014
6158,Rumex tenax,1,NA,Tda,Campbell_RC
4807,Rumex tenax,1,NA,Tda,JN_MLR_list
3368,Rumex tenax,1,NA,Tda,MC_oneTrueList
1011,Rumex tenax,1,NA,Tda,Price et al 2010
3369,Rumex X pratensis,,NA,ATe,MC_oneTrueList
564,Ruppia maritima,,NA,Sk,Casanova 2011
4808,Ruppia maritima,1,NA,Sk,JN_MLR_list
3370,Ruppia maritima,1,NA,Sk,MC_oneTrueList
6159,Ruppia megacarpa,,NA,S,Campbell_RC
122,Ruppia megacarpa,1,NA,Sk,Deane et al 2017
4809,Ruppia megacarpa,1,NA,Sk,JN_MLR_list
3371,Ruppia megacarpa,1,NA,Sk,MC_oneTrueList
6160,Ruppia polycarpa,,NA,S,Campbell_RC
565,Ruppia polycarpa,1,NA,Sr,Casanova 2011
123,Ruppia polycarpa,1,NA,Sr,Deane et al 2017
4810,Ruppia polycarpa,1,NA,Sr,JN_MLR_list
3372,Ruppia polycarpa,1,NA,Sr,MC_oneTrueList
124,Ruppia sp.,,NA,Sr,Deane et al 2017
3373,Ruppia sp.,1,NA,Sk,MC_oneTrueList
6161,Ruppia tuberosa,,NA,S,Campbell_RC
125,Ruppia tuberosa,1,NA,Sr,Deane et al 2017
4811,Ruppia tuberosa,1,NA,Sr,JN_MLR_list
3374,Ruppia tuberosa,1,NA,Sr,MC_oneTrueList
474,Rutidosis helichrysoides,,NA,Tdr,Ling et al 2019
3375,Rutidosis helichrysoides,1,NA,Tdr,MC_oneTrueList
3376,Rytidosperma alpicola,,NA,Tdr,MC_oneTrueList
4812,Rytidosperma auriculatum,,NA,Tdr,JN_MLR_list
5468,Rytidosperma caespitosum,,NA,Tdr,Bowen_Phd
6162,Rytidosperma caespitosum,1,NA,Tdr,Campbell_RC
4813,Rytidosperma caespitosum,1,NA,Tdr,JN_MLR_list
3377,Rytidosperma caespitosum,1,NA,Tdr,MC_oneTrueList
4814,Rytidosperma carphoides,,NA,Tdr,JN_MLR_list
4815,Rytidosperma clelandii,,NA,Tdr,JN_MLR_list
6163,Rytidosperma duttonianum,,NA,Tdr,Campbell_RC
4816,Rytidosperma duttonianum,1,NA,Tdr,JN_MLR_list
3378,Rytidosperma duttonianum,1,NA,Tda,MC_oneTrueList
5469,Rytidosperma erianthum,,NA,Tdr,Bowen_Phd
6164,Rytidosperma erianthum,1,NA,Tdr,Campbell_RC
4817,Rytidosperma erianthum,1,NA,Tdr,JN_MLR_list
3379,Rytidosperma erianthum,1,NA,Tdr,MC_oneTrueList
4818,Rytidosperma fulvum,,NA,Tdr,JN_MLR_list
6165,Rytidosperma fulvum  ,,NA,Tdr,Campbell_RC
4819,Rytidosperma geniculatum,,NA,Tdr,JN_MLR_list
3380,Rytidosperma geniculatum,1,NA,Tdr,MC_oneTrueList
4820,Rytidosperma indutum,,NA,Tdr,JN_MLR_list
3381,Rytidosperma indutum,1,NA,Tdr,MC_oneTrueList
4821,Rytidosperma laeve,,NA,Tdr,JN_MLR_list
3382,Rytidosperma laeve,1,NA,Tdr,MC_oneTrueList
3383,Rytidosperma monticola,,NA,Tdr,MC_oneTrueList
3384,Rytidosperma nudiflorum,,NA,Tdr,MC_oneTrueList
3385,Rytidosperma pallidum,,NA,Tdr,MC_oneTrueList
4822,Rytidosperma pilosum,,NA,Tdr,JN_MLR_list
3386,Rytidosperma pilosum ,,NA,Tdr,MC_oneTrueList
3387,Rytidosperma racemosum var. obtusatum,,NA,Tdr,MC_oneTrueList
6166,Rytidosperma racemosum var. racemosum,,NA,Tdr,Campbell_RC
4823,Rytidosperma racemosum var. racemosum,1,NA,Tdr,JN_MLR_list
3388,Rytidosperma racemosum var. racemosum,1,NA,Tdr,MC_oneTrueList
4824,Rytidosperma richardsonii,,NA,Tdr,JN_MLR_list
4825,Rytidosperma semiannulare,,NA,Tda,JN_MLR_list
3389,Rytidosperma semiannulare,1,NA,Tdr,MC_oneTrueList
6167,Rytidosperma setaceum,,NA,Tdr,Campbell_RC
4826,Rytidosperma setaceum,1,NA,Tdr,JN_MLR_list
3390,Rytidosperma setaceum ,,NA,Tdr,MC_oneTrueList
6168,Rytidosperma sp.,,NA,Tdr,Campbell_RC
4827,Rytidosperma sp.,1,NA,Tdr,JN_MLR_list
3391,Rytidosperma sp.,1,NA,Tdr,MC_oneTrueList
4828,Rytidosperma tenuius,,NA,Tdr,JN_MLR_list
3392,Rytidosperma tenuius ,,NA,Tdr,MC_oneTrueList
3393,Sacciolepis indica,,NA,ATe,MC_oneTrueList
3394,Sagina apetala,,NA,Tda,MC_oneTrueList
3395,Sagina maritima,,NA,Tda,MC_oneTrueList
3396,Sagina procumbens,,NA,Tda,MC_oneTrueList
5470,Sagittaria montevidensis,,NA,ARp,Bowen_Phd
4829,Sagittaria platyphylla,,NA,Se,JN_MLR_list
3397,Sagittaria platyphylla,1,NA,ARp,MC_oneTrueList
6169,Salix babylonica,,NA,ATw,Campbell_RC
4830,Salix babylonica,1,NA,Se,JN_MLR_list
4831,Salix babylonica,1,NA,Se,JN_MLR_list
475,Salix babylonica,1,NA,ATw,Ling et al 2019
3398,Salix babylonica,1,NA,ATw,MC_oneTrueList
4832,Salix discolor,,NA,Se,JN_MLR_list
3399,Salix discolor,1,NA,ATw,MC_oneTrueList
3400,Salix fragilis,,NA,ATw,MC_oneTrueList
3401,Salix matsudana Tortuosa,,NA,ATw,MC_oneTrueList
3402,Salix nigra,,NA,ATw,MC_oneTrueList
3403,Salix sp.,,NA,ATw,MC_oneTrueList
476,Salix x reichardtii,,NA,ATw,Ling et al 2019
3404,Salix X rubens,,NA,ATw,MC_oneTrueList
5471,Salsola australis,,NA,Tdr,Bowen_Phd
6170,Salsola australis,1,NA,Tdr,Campbell_RC
967,Salsola australis,1,NA,Tdr,Mason et al 2022
3405,Salsola australis,1,NA,Tdr,MC_oneTrueList
1017,Salsola kali,,NA,Tdr,Price et al 2010
5472,Salsola kali var. kali,,NA,Tdr,Bowen_Phd
5473,Salsola tragus,,NA,Tdr,Bowen_Phd
858,Salsola tragus,1,NA,Tdr,Campbell et al 2014
3406,Salsola tragus,1,NA,Tdr,MC_oneTrueList
5474,Salsola tragus subsp. Tragus,,NA,Tdr,Bowen_Phd
3407,Salsola tragus subsp. tragus ,,NA,Tdr,MC_oneTrueList
5475,Salvia reflexa,,NA,Tda,Bowen_Phd
859,Salvia verbenaca,,NA,Tdr,Campbell et al 2014
6171,Salvia verbenaca,1,NA,Tdr,Campbell_RC
3408,Salvia verbenaca,1,NA,Tdr,MC_oneTrueList
3409,Salvinia molesta,,NA,ARf,MC_oneTrueList
6172,Samolus repens,,NA,Tda,Campbell_RC
126,Samolus repens,1,NA,Tda,Deane et al 2017
127,Samolus repens,1,NA,Tda,Deane et al 2017
4833,Samolus repens,1,NA,Tda,JN_MLR_list
3410,Samolus repens,1,NA,Tda,MC_oneTrueList
5476,Santalum acuminatum,,NA,Tdr,Bowen_Phd
3411,Santalum lanceolatum,,NA,Tdr,MC_oneTrueList
6173,Santalum sp.,,NA,Tdr,Campbell_RC
3412,Santalum sp.,1,NA,Tdr,MC_oneTrueList
4834,Sarcocornia blackiana,,NA,Tda,JN_MLR_list
3413,Sarcocornia blackiana,1,NA,ATe,MC_oneTrueList
6174,Sarcocornia quinqueflora,,NA,ATe,Campbell_RC
128,Sarcocornia quinqueflora,1,NA,Tda,Deane et al 2017
4835,Sarcocornia quinqueflora,1,NA,Tda,JN_MLR_list
3414,Sarcocornia quinqueflora,1,NA,ATe,MC_oneTrueList
6175,Sarcozona praecox,,NA,Tdr,Campbell_RC
860,Sauropus trachyspermus,,NA,Tdr,Campbell et al 2014
6176,Sauropus trachyspermus,1,NA,Tdr,Campbell_RC
3415,Sauropus trachyspermus,1,NA,Tda,MC_oneTrueList
6177,Scabiosa atropurpurea,,NA,Tdr,Campbell_RC
4836,Scabiosa atropurpurea,1,NA,Tdr,JN_MLR_list
3416,Scabiosa atropurpurea,1,NA,Tdr,MC_oneTrueList
4837,Scaevola aemula,,NA,Tdr,JN_MLR_list
3417,Scaevola aemula,1,NA,Tdr,MC_oneTrueList
4838,Scaevola albida,,NA,Tdr,JN_MLR_list
3418,Scaevola albida,1,NA,Tdr,MC_oneTrueList
3419,Scaevola crassifolia,,NA,Tdr,MC_oneTrueList
3420,Scaevola hookeri,,NA,Tdr,MC_oneTrueList
3421,Scaevola parvibarbata,,NA,Tdr,MC_oneTrueList
3422,Scaevola ramosissima,,NA,Tdr,MC_oneTrueList
3423,Scaevola sp.,,NA,Tdr,MC_oneTrueList
3424,Scaevola spinescens,,NA,Tdr,MC_oneTrueList
5477,Schenkia australis,,NA,Tdr,Bowen_Phd
861,Schenkia australis,1,NA,Tdr,Campbell et al 2014
6178,Schenkia australis,1,NA,Tdr,Campbell_RC
3425,Schenkia australis,1,NA,Tdr,MC_oneTrueList
3426,Schinus areira,,NA,Tdr,MC_oneTrueList
4839,Schinus molle,,NA,Tdr,JN_MLR_list
862,Schismus barbatus,,NA,Tdr,Campbell et al 2014
6179,Schismus barbatus,1,NA,Tdr,Campbell_RC
3427,Schismus barbatus,1,NA,Tdr,MC_oneTrueList
4840,Schizaea bifida,,NA,Tda,JN_MLR_list
3428,Schizaea bifida,1,NA,ATe,MC_oneTrueList
4841,Schizaea fistulosa,,NA,Tda,JN_MLR_list
3429,Schizaea fistulosa,1,NA,ATe,MC_oneTrueList
477,Schoenia ramosissima,,NA,Tda,Ling et al 2019
478,Schoenoplectiella dissachantha,,NA,ATe,Ling et al 2019
4842,Schoenoplectus dissachanthus,,NA,ATe,JN_MLR_list
3430,Schoenoplectus dissachanthus,1,NA,ATe,MC_oneTrueList
3431,Schoenoplectus litoralis,,NA,Se,MC_oneTrueList
3432,Schoenoplectus mucronatus,,NA,Se,MC_oneTrueList
6180,Schoenoplectus pungens,,NA,ATe,Campbell_RC
129,Schoenoplectus pungens,1,NA,ATe,Deane et al 2017
4843,Schoenoplectus pungens,1,NA,ATe,JN_MLR_list
3433,Schoenoplectus pungens,1,NA,ATe,MC_oneTrueList
4844,Schoenoplectus subulatus,,NA,ATe,JN_MLR_list
6181,Schoenoplectus tabernaemontani,,NA,ATe,Campbell_RC
1212,Schoenoplectus validus,,NA,ATe,Brock & Casanova 2000
130,Schoenoplectus validus,1,NA,Se,Deane et al 2017
4845,Schoenoplectus validus,1,NA,Se,JN_MLR_list
479,Schoenoplectus validus,1,NA,Se,Ling et al 2019
3434,Schoenoplectus validus,1,NA,Se,MC_oneTrueList
5478,Schoenus apogon,,NA,ATe,Bowen_Phd
1213,Schoenus apogon,1,NA,ATe,Brock & Casanova 2000
647,Schoenus apogon,1,NA,ATe,Casanova & Powling 2014
4846,Schoenus apogon,1,NA,ATe,JN_MLR_list
6474,Schoenus apogon,1,NA,ATe,Johns et al 2015
1079,Schoenus apogon,1,NA,AT,Leck & Brock 2000
480,Schoenus apogon,1,NA,ATe,Ling et al 2019
3435,Schoenus apogon,1,NA,ATe,MC_oneTrueList
4847,Schoenus breviculmis,,NA,Tdr,JN_MLR_list
3436,Schoenus breviculmis,1,NA,ATe,MC_oneTrueList
3437,Schoenus brevifolius,,NA,ATe,MC_oneTrueList
4848,Schoenus carsei,,NA,ATe,JN_MLR_list
3438,Schoenus carsei,1,NA,ATe,MC_oneTrueList
4849,Schoenus discifer,,NA,ATe,JN_MLR_list
3439,Schoenus discifer,1,NA,ATl,MC_oneTrueList
4850,Schoenus fluitans,,NA,ATe,JN_MLR_list
3440,Schoenus fluitans,1,NA,ARf,MC_oneTrueList
4851,Schoenus laevigatus,,NA,ATe,JN_MLR_list
3441,Schoenus laevigatus,1,NA,ATe,MC_oneTrueList
4852,Schoenus latelaminatus,,NA,ATe,JN_MLR_list
481,Schoenus latelaminatus,1,NA,ATe,Ling et al 2019
3442,Schoenus latelaminatus,1,NA,ATe,MC_oneTrueList
4853,Schoenus lepidosperma subsp. lepidosperma,,NA,ATe,JN_MLR_list
3443,Schoenus lepidosperma subsp. lepidosperma,1,NA,Tda,MC_oneTrueList
4854,Schoenus maschalinus,,NA,ATe,JN_MLR_list
3444,Schoenus maschalinus,1,NA,ATe,MC_oneTrueList
3445,Schoenus melanostachys,,NA,Tda,MC_oneTrueList
648,Schoenus nitens,,NA,Tda,Casanova & Powling 2014
131,Schoenus nitens,1,NA,ATl,Deane et al 2017
4855,Schoenus nitens,1,NA,ATl,JN_MLR_list
3446,Schoenus nitens,1,NA,ATe,MC_oneTrueList
3447,Schoenus paludosus,,NA,Tda,MC_oneTrueList
4856,Schoenus racemosus,,NA,ATe,JN_MLR_list
6182,Schoenus sp.,,NA,ATe,Campbell_RC
4857,Schoenus sp.,1,NA,ATe,JN_MLR_list
3448,Schoenus sp.,1,NA,ATe,MC_oneTrueList
3449,Schoenus subfascicularis,,NA,ATe,MC_oneTrueList
3450,Schoenus tenuissimus,,NA,Tda,MC_oneTrueList
4858,Schoenus tesquorum,,NA,ATe,JN_MLR_list
3451,Schoenus tesquorum,1,NA,ATe,MC_oneTrueList
3452,Schoenus turbinatus,,NA,Tda,MC_oneTrueList
3453,Scholtzia involucrata,,NA,Tdr,MC_oneTrueList
482,Scirpus polystachyus,,NA,ATe,Ling et al 2019
3454,Scirpus polystachyus,1,NA,ATe,MC_oneTrueList
1080,Scirpus smithii,,NA,AT,Leck & Brock 2000
3455,Scleranthus biflorus,,NA,Tdr,MC_oneTrueList
3456,Scleranthus fasciculatus,,NA,Tdr,MC_oneTrueList
863,Scleranthus minusculus,,NA,Tdr,Campbell et al 2014
6183,Scleranthus minusculus,1,NA,Tdr,Campbell_RC
3457,Scleranthus minusculus,1,NA,Tda,MC_oneTrueList
3458,Scleranthus sp.,,NA,Tda,MC_oneTrueList
3459,Scleria sp.,,NA,Tdr,MC_oneTrueList
5479,Scleroblitum atriplicinum,,NA,Tdr,Bowen_Phd
6184,Scleroblitum atriplicinum,1,NA,Tdr,Campbell_RC
3460,Scleroblitum atriplicinum,1,NA,Tdr,MC_oneTrueList
864,Sclerochlamys brachyptera,,NA,Tdr,Campbell et al 2014
3461,Sclerochlamys brachyptera,1,NA,Tda,MC_oneTrueList
5480,Sclerolaena anisacanthoides,,NA,Tdr,Bowen_Phd
5481,Sclerolaena bicornis,,NA,Tdr,Bowen_Phd
6185,Sclerolaena bicornis,1,NA,Tdr,Campbell_RC
3462,Sclerolaena bicornis,1,NA,Tdr,MC_oneTrueList
3463,Sclerolaena bicornis var. bicornis,,NA,Tdr,MC_oneTrueList
5482,Sclerolaena bicornis var. horrida,,NA,Tdr,Bowen_Phd
3464,Sclerolaena bicornis var. horrida,1,NA,Tdr,MC_oneTrueList
5483,Sclerolaena birchii,,NA,Tdr,Bowen_Phd
968,Sclerolaena birchii,1,NA,Tdr,Mason et al 2022
3465,Sclerolaena birchii,1,NA,Tdr,MC_oneTrueList
6186,Sclerolaena blackiana,,NA,Tdr,Campbell_RC
3466,Sclerolaena blackiana,1,NA,Tdr,MC_oneTrueList
5484,Sclerolaena brachyptera,,NA,Tdr,Bowen_Phd
6187,Sclerolaena brachyptera,1,NA,Tdr,Campbell_RC
3467,Sclerolaena brachyptera,1,NA,Tdr,MC_oneTrueList
5485,Sclerolaena calcarata,,NA,Tdr,Bowen_Phd
